system:index,VH_before,VH_event,VV_before,VV_event,VV_minus_VH_event,class,dVH_event_before,dVV_event_before,elevation,random,slope,.geo
904,-30.730276,-30.73475,-21.426796,-26.105717,4.6290336,1,-0.0044747377,-4.6789207,0.0,0.4920863297944177,0.93937254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.72002836101122,9.15432681858419]}"
905,-28.967697,-35.255024,-21.3668,-23.844587,11.410437,1,-6.287328,-2.4777875,3.0,0.9637542776575976,1.3198557,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.74778630329051,9.117406060406879]}"
906,-27.918201,-36.426647,-21.723219,-26.809063,9.617583,1,-8.508444,-5.0858445,0.0,0.9760565492337759,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6612785414298,9.214154616506551]}"
907,-29.852308,-41.07945,-21.368334,-29.561842,11.517609,1,-11.227142,-8.193507,1.0,0.2067195052894899,1.319796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6688243898164,9.085605699349047]}"
908,-14.832768,-17.377804,-7.7397804,-9.006398,8.371407,1,-2.545036,-1.2666175,10.0,0.20880758225499418,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.87714370420372,8.86758457989324]}"
909,-23.857594,-28.223942,-18.334936,-23.248943,4.974999,1,-4.366349,-4.9140067,5.0,0.9217396946326545,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.94505633968315,9.412233136654905]}"
910,-14.047088,-38.450386,-8.640091,-22.423662,16.026724,1,-24.403297,-13.78357,4.0,0.25295839115559304,2.094491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.81704641169613,9.166993064090276]}"
911,-15.32031,-17.985113,-10.460591,-9.288708,8.696405,1,-2.6648037,1.1718831,10.0,0.5975806688454349,1.8792827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.80491915536051,9.349710392880187]}"
912,-15.194595,-17.582067,-5.957454,-7.4410625,10.1410055,1,-2.3874726,-1.4836082,10.0,0.9319384184869118,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.87067583415805,9.384744688960847]}"
913,-13.688089,-17.480736,-6.8606195,-8.605365,8.875371,1,-3.792647,-1.7447457,10.0,0.31499484436018055,4.6642327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.74320489534149,9.003679345437346]}"
914,-17.433022,-28.358505,-9.389381,-25.834908,2.523598,1,-10.925484,-16.445524,7.0,0.497050352353707,1.8773761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.86528594245334,8.98912663783461]}"
915,-15.145141,-16.526094,-8.41816,-9.565149,6.960945,1,-1.3809536,-1.1469893,13.0,0.09099573026880459,3.368949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.83887547310022,8.9702620168681]}"
916,-17.196873,-19.364313,-10.195547,-11.309714,8.054599,1,-2.1674402,-1.1141672,4.0,0.8111345674663718,0.9390657,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.75856608669994,9.037635663177065]}"
917,-13.619056,-15.9081,-7.438367,-8.196792,7.711309,1,-2.289045,-0.7584249,11.0,0.22593847421410718,3.9534445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.88657601468697,9.021465988062912]}"
918,-14.099754,-23.788239,-7.8027616,-16.0402,7.7480383,1,-9.688483,-8.237438,0.0,0.3677466123166303,1.3200302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.77770020225168,9.210381692313248]}"
919,-21.988098,-34.727627,-17.774824,-24.540604,10.187024,1,-12.73953,-6.7657795,-1.0,0.794811013728983,7.962365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.70197222380041,9.22143097030792]}"
920,-16.537338,-21.911991,-9.823065,-15.647977,6.2640142,1,-5.374653,-5.824912,2.0,0.7142613775177571,1.3199981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.72460976896022,9.193403533443389]}"
921,-15.530184,-21.201038,-9.049735,-12.950299,8.250739,1,-5.6708546,-3.9005647,5.0,0.4153552189974691,2.8159688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.81785489545183,9.137887648884803]}"
922,-14.286964,-17.499697,-7.6178904,-9.278552,8.221145,1,-3.2127318,-1.6606615,10.0,0.9665081024382506,0.9398185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.93724099671131,9.321682956015657]}"
923,-27.739813,-31.309147,-20.99806,-25.660223,5.648924,1,-3.5693338,-4.662164,-1.0,0.8210513605885225,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.90220670063064,9.361298660045328]}"
924,-12.862843,-20.99681,-7.167952,-12.737496,8.2593155,1,-8.133969,-5.569544,2.0,0.09250499601082074,3.9537973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.65508016596937,9.085066710178575]}"
925,-31.343765,-37.28315,-23.548592,-23.551077,13.732075,1,-5.939385,-0.00248349,2.0,0.48963857983289705,3.864629,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.68876698912385,9.14516400268617]}"
926,-16.30426,-19.1207,-11.149365,-12.394275,6.726427,1,-2.816441,-1.2449086,6.0,0.6638333548437543,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.92942565373947,9.278833316963157]}"
927,-12.396928,-15.298477,-3.3271651,-9.18986,6.1086164,1,-2.9015493,-5.8626957,4.0,0.8795742767129638,3.353347,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.65238522011701,9.062968154189235]}"
928,-14.769728,-16.233358,-9.635705,-11.15509,5.0782676,1,-1.4636302,-1.5193855,7.0,0.20006311264748666,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.72865218773876,9.010416710068244]}"
929,-30.890947,-35.407684,-21.782171,-23.7476,11.660083,1,-4.5167375,-1.9654292,2.0,0.7619232180401002,1.3199846,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.728921682324,9.186127179642021]}"
930,-13.50109,-20.435179,-9.440939,-13.922865,6.5123134,1,-6.9340887,-4.4819264,4.0,0.25251598322260316,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.69577384833998,8.929837829082722]}"
931,-15.40928,-19.214422,-7.598104,-10.018623,9.1958,1,-3.8051429,-2.420519,5.0,0.8429149602711953,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7440133790972,9.172652450380228]}"
932,-15.887111,-23.04923,-10.574626,-17.442303,5.6069283,1,-7.16212,-6.8676767,5.0,0.12099947806532962,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.81893287379278,9.100966890707491]}"
933,-15.020836,-22.09669,-9.4612255,-14.7796955,7.3169937,1,-7.0758533,-5.31847,4.0,0.9832211146543469,2.0783718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82243630340083,9.131150284253907]}"
934,-31.247334,-36.09488,-21.46462,-28.996868,7.098011,1,-4.847546,-7.5322466,0.0,0.10797056692911078,7.1043086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.70817059926084,9.172921944965465]}"
935,-30.80012,-38.879635,-23.417353,-22.208174,16.671463,1,-8.079515,1.2091782,3.0,0.08021384953806909,1.3198619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.76072204338182,9.120909490014945]}"
936,-16.34321,-21.600159,-9.378747,-10.676059,10.9241,1,-5.256948,-1.297311,8.0,0.11138478298041954,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.66262601435598,8.84279107805154]}"
937,-15.246356,-31.348684,-9.915024,-24.78726,6.5614247,1,-16.10233,-14.872235,8.0,0.3398632386918833,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.73808449822201,8.769488550867388]}"
938,-25.82468,-34.775185,-21.675318,-25.17532,9.599865,1,-8.950505,-3.500002,3.0,0.38420397216937985,0.93931395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.74886428163144,9.13222826259485]}"
939,-23.430428,-38.68552,-18.626833,-24.163927,14.521592,1,-15.255092,-5.5370936,6.0,0.06428591254424232,3.7520413,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.63944948002569,9.115250103724991]}"
940,-14.8724785,-15.313055,-7.8748965,-8.959279,6.3537765,1,-0.44057724,-1.0843827,18.0,0.1783150657910858,3.3674395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.00677059970216,8.733376276445783]}"
941,-12.875388,-27.030119,-8.533175,-17.33419,9.69593,1,-14.154732,-8.801015,7.0,0.8812632105234562,2.93411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.74239641158579,9.020657504307206]}"
942,-29.841742,-42.699825,-21.609411,-24.030993,18.668833,1,-12.858085,-2.4215815,6.0,0.4588233388091634,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.88253359590843,9.404417793683065]}"
943,-29.735945,-35.560562,-24.21964,-25.746056,9.814507,1,-5.824616,-1.5264148,6.0,0.1124392871992731,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.80734460662762,9.392560031932687]}"
944,-22.757341,-29.22513,-17.251934,-22.21355,7.0115805,1,-6.4677896,-4.961617,7.0,0.961461678210676,2.934241,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82459226008272,9.177233858329238]}"
945,-15.389841,-15.670353,-7.5603514,-7.9690022,7.701351,1,-0.2805121,-0.4086506,14.0,0.8009207799896618,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.83025164637267,8.803983857777578]}"
946,-30.627352,-36.39134,-21.12642,-27.275414,9.115923,1,-5.763985,-6.1489944,2.0,0.10783719097765465,5.964638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.80653612287192,9.212537648995136]}"
947,-15.149141,-19.471134,-11.070132,-8.085653,11.385481,1,-4.3219924,2.984479,5.0,0.8181842167319052,2.6387646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.85774009406673,9.237870140007306]}"
948,-30.720724,-28.6856,-21.882902,-19.20952,9.476081,1,2.035124,2.6733816,3.0,0.9235415420070336,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.67583124903253,9.19070858759103]}"
949,-13.663029,-24.711147,-8.594946,-15.773975,8.937171,1,-11.048118,-7.1790295,3.0,0.15270747847775878,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.85720110489626,9.183432233789663]}"
950,-12.8177185,-13.818325,-5.4878283,-5.406222,8.412103,1,-1.0006067,0.08160625,4.0,0.6799655233541269,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9040931627273,9.373425916380942]}"
951,-14.139975,-15.900623,-9.34316,-11.2710495,4.6295743,1,-1.7606488,-1.9278902,6.0,0.7843571713729783,1.8769708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.73161662817635,8.91043421894574]}"
952,-14.196216,-14.382693,-6.934651,-9.735767,4.646926,1,-0.18647848,-2.8011167,12.0,0.7296958748666664,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.84210940812305,9.383127721449434]}"
953,-14.360706,-15.888065,-7.0171337,-8.740352,7.1477137,1,-1.5273587,-1.723218,10.0,0.183475990164649,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.88549803634602,9.403070320756886]}"
954,-14.170532,-15.632532,-6.043407,-9.972662,5.65987,1,-1.461999,-3.9292543,9.0,0.8698678127013939,1.3203988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.86851987747617,9.403070320756886]}"
955,-13.287411,-18.132713,-10.263532,-5.841662,12.29105,1,-4.845302,4.4218698,1.0,0.6501338390968334,2.639311,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.928886664569,9.380971764767546]}"
956,-28.602009,-41.65665,-20.150484,-22.315187,19.341461,1,-13.054641,-2.1647031,1.0,0.6406182678231365,2.816391,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.80222420950815,9.190978082176267]}"
957,-14.591528,-16.268705,-8.951078,-9.818824,6.4498816,1,-1.6771771,-0.86774486,6.0,0.8171792675138184,2.0938368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82701771134984,9.027664363523337]}"
958,-13.79702,-19.742052,-8.2771635,-12.621679,7.1203737,1,-5.9450326,-4.3445153,2.0,0.9561286668441105,2.9658594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.92538323496093,9.345128984931177]}"
959,-14.329703,-17.148834,-6.844817,-8.716099,8.432736,1,-2.819131,-1.8712814,12.0,0.5649120416002864,2.0956588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.87121482332853,9.410077179973019]}"
960,-13.91531,-15.607115,-6.400699,-9.296269,6.3108454,1,-1.6918046,-2.8955698,9.0,0.026444016086271893,0.9399881,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.87121482332853,9.384475194375613]}"
961,-16.727045,-21.565228,-11.69871,-13.291522,8.273706,1,-4.8381834,-1.5928111,4.0,0.9069006204949224,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.78497655605305,9.184779706715842]}"
962,-13.784892,-14.831714,-8.953726,-13.258386,1.5733273,1,-1.0468215,-4.3046603,6.0,0.8978541790504727,1.3196306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.76826789176843,8.996402991635978]}"
963,-16.893213,-25.954714,-11.949127,-22.229864,3.7248487,1,-9.0615015,-10.280738,3.0,0.8715220153967358,1.3199166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.8108480362357,9.150014905220416]}"
964,-27.46346,-34.963383,-14.024217,-22.885786,12.077596,1,-7.4999223,-8.861569,0.0,0.2954398434986062,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.75694911918852,9.184240717545372]}"
965,-14.846081,-26.280148,-9.408177,-23.398643,2.8815033,1,-11.434067,-13.990467,5.0,0.755941560128823,0.93954563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.86851987747617,9.219814002796504]}"
966,-27.595333,-36.009106,-22.297874,-23.425743,12.583364,1,-8.413773,-1.1278695,1.0,0.8945557439254885,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.69011446205003,9.22331743240457]}"
967,-29.854109,-32.25376,-22.485342,-23.65373,8.600031,1,-2.3996506,-1.1683867,1.0,0.2648241185150484,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.73323359568776,9.172921944965465]}"
968,-17.45458,-17.150478,-11.145677,-11.458834,5.6916437,1,0.3041026,-0.31315687,1.0,0.024449609945127015,0.94004613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9191848595005,9.405765266609246]}"
969,-28.608477,-29.199665,-24.55803,-29.186853,0.012811231,1,-0.5911886,-4.628825,7.0,0.4737700894575707,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.86744189913523,9.33785263112981]}"
970,-13.4946785,-17.141783,-6.084687,-7.6251035,9.516679,1,-3.6471035,-1.5404159,12.0,0.9731844089347659,0.9399655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.80249370409338,9.3761208622333]}"
971,-13.648993,-17.181461,-9.2724,-11.499591,5.6818705,1,-3.5324683,-2.227191,2.0,0.16089447927022993,4.185295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.93804948046701,9.365610573409102]}"
972,-17.919802,-30.548918,-10.5393715,-28.269003,2.279914,1,-12.629116,-17.729631,4.0,0.4895095476497977,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.8372585055888,9.126568876304898]}"
973,-30.669256,-37.78214,-24.014553,-23.410818,14.37132,1,-7.1128826,0.60373366,9.0,0.5643195417286307,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.8612435236748,9.390673569836038]}"
974,-14.729238,-18.17199,-7.072343,-6.7842283,11.387761,1,-3.4427526,0.28811452,7.0,0.6577857067223951,2.9654875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.96365146606442,9.296350465003487]}"
975,-23.728909,-48.560787,-16.610971,-24.476686,24.084099,1,-24.831877,-7.865716,1.0,0.3654514360770694,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.74374388451197,9.192325555102446]}"
976,-15.777415,-20.645262,-12.165772,-11.342524,9.302739,1,-4.867847,0.8232494,1.0,0.20445006813387656,0.9399399,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.91783738657433,9.366688551750045]}"
977,-31.288872,-45.37509,-22.585663,-25.64613,19.728962,1,-14.08622,-3.0604675,2.0,0.02013736671801769,1.3199809,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6620870251855,9.184240717545372]}"
978,-14.966288,-17.312403,-8.192275,-9.761163,7.55124,1,-2.3461156,-1.5688877,9.0,0.10739626024036475,2.0955036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.80330218784908,9.378007324329952]}"
979,-13.743345,-15.790699,-6.7614655,-7.5321474,8.258552,1,-2.0473535,-0.77068216,10.0,0.2009722333840469,1.3204074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.87121482332853,9.407382234120659]}"
980,-18.313417,-32.65298,-12.753362,-23.824087,8.828893,1,-14.339564,-11.070726,4.0,0.9929071168060543,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.70089424545947,9.22008349738174]}"
981,-13.5032215,-23.965189,-10.067913,-16.189066,7.776122,1,-10.461967,-6.1211534,3.0,0.01100262960650411,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.843187386464,9.194212017199098]}"
982,-14.309653,-20.437044,-10.493934,-15.607701,4.829343,1,-6.127391,-5.113768,6.0,0.46840427264267437,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.64618684465658,9.080754796814801]}"
983,-19.776062,-33.74453,-12.205362,-27.162025,6.5825033,1,-13.968466,-14.956662,1.0,0.1660516060960313,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.67879568947012,9.219544508211268]}"
984,-15.585915,-20.055014,-9.346267,-13.629133,6.42588,1,-4.469099,-4.282867,3.0,0.9459223377828345,2.095236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.9213408161824,9.322760934356602]}"
985,-14.859891,-17.588737,-9.739367,-11.099887,6.48885,1,-2.728846,-1.3605198,4.0,0.8615318685051442,3.3693576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.73673702529584,9.033323749813292]}"
986,-31.9671,-37.21833,-24.093287,-22.861464,14.356868,1,-5.2512317,1.231822,3.0,0.8048081526670559,1.3199583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.69873828877758,9.172113461209758]}"
987,-14.169228,-31.206846,-9.791948,-27.34507,3.861776,1,-17.037619,-17.553122,3.0,0.5524382258668208,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.70170272921517,9.186666168812494]}"
988,-12.675777,-23.899466,-7.702708,-12.970068,10.929398,1,-11.223688,-5.2673597,2.0,0.31856494917760514,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.70089424545947,9.005296312948762]}"
989,-17.981876,-20.815445,-11.134339,-16.498377,4.3170686,1,-2.8335683,-5.364037,7.0,0.5928676092696906,2.093816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.78282059937116,9.023352450159564]}"
990,-13.772804,-18.377872,-10.001279,-12.093193,6.284679,1,-4.605068,-2.0919142,5.0,0.4734988208360196,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.82540074383843,9.006374291289706]}"
991,-29.593925,-34.423477,-25.407003,-27.32673,7.096747,1,-4.829551,-1.9197265,9.0,0.7119146980372735,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.85154171860631,9.40280082617165]}"
992,-31.61484,-29.166481,-19.44926,-23.949226,5.2172546,1,2.4483576,-4.499966,7.0,0.3422219845176373,4.777325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.76099153796706,9.189091620079616]}"
993,-14.890387,-21.219532,-9.740771,-10.148475,11.071057,1,-6.329145,-0.40770283,9.0,0.05056722932303137,1.3194016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.87741319878896,8.871357504086541]}"
994,-32.001312,-41.22421,-21.693886,-24.904633,16.319576,1,-9.222897,-3.2107465,0.0,0.7287664891322103,4.6658044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.6785261948849,9.190978082176267]}"
995,-14.545314,-21.98885,-9.224719,-12.98131,9.00754,1,-7.4435363,-3.7565916,4.0,0.4977776148436902,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.7070926209199,9.121717973770652]}"
996,-14.213013,-31.470379,-10.261129,-21.620317,9.850061,1,-17.257366,-11.359188,5.0,0.509628197455102,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.90274568980112,9.206878262705182]}"
